Row.names	RH_CT_Int_Ctrl1	RH_CT_Int_Ctrl2	RH_CT_Int_Ctrl3	RH_CT_Int_Ctrl4	RH_CT_Int_BM1	RH_CT_Int_BM2	RH_CT_Int_BM3	RH_CT_Int_BM4	logFC	logCPM	LR	PValue	FDR	rownames(sub_RH)	phylum	class	order	family	genus	species	its2_tax_heat	Int_Ctrl	Int_Ctrl.std	Int_BM	Int_BM.std
103	SH1278625.09FU_Basidiomycota_gen_Incertae_sedis	0.0551844321812373	0.141882722033241	0.135108285316908	0.309735609683574	0.000885865135891712	0.000879925382327579	0.00454638448773613	0.0235074778097515	-4.80006944769337	9.85965710648299	22.4735889445397	2.13052906442158e-06	6.27537651702356e-05	SH1278625.09FU_Basidiomycota_gen_Incertae_sedis	Basidiomycota	Basidiomycota_cls_Incertae_sedis	Basidiomycota_ord_Incertae_sedis	Basidiomycota_fam_Incertae_sedis	Basidiomycota_gen_Incertae_sedis	s__Basidiomycota_sp	SH1278625.09FU_Basidiomycota_gen_Incertae_sedis	0.16047776230374	0.107010865893757	0.00745491320392674	0.0108401603169482
104	SH1278970.09FU_Murispora	0.00580888759802498	0.0096938505736997	0.00596065964633419	0.00578173138076005	0.175401296906559	0.0475159706456892	0.817591477044547	0.0899768978235318	4.75248135581669	10.240456156025	25.1025843295137	5.43599571458482e-07	2.07207366061821e-05	SH1278970.09FU_Murispora	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	s__Murispora_sp	SH1278970.09FU_Murispora	0.00681128229970473	0.00192332429102366	0.282621410605082	0.360590072414235
105	SH1290607.09FU_Monosporascus	0.0210572175428405	0.00176251828612722	0.0168885356646136	0.00495576975493719	0.476595443109741	0.201502912553016	0.620581482575981	1.22319944879018	4.95178565616754	11.3976303190885	29.8426397495369	4.68572342606663e-08	2.53029065007598e-06	SH1290607.09FU_Monosporascus	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	s__Monosporascus_sp	SH1290607.09FU_Monosporascus	0.0111660103121296	0.00926599566429099	0.630469821757228	0.431708282528355
106	SH1291669.09FU_Acremonium	0.121260528608771	0.293459294640182	0.139082058414465	0.201534636700779	0.0726409411431204	0.144307762701723	0.0454638448773613	0.0810602683094881	-1.63748110257887	10.5489712294489	6.86610550989154	0.0087845885621112	0.0459065595826456	SH1291669.09FU_Acremonium	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	s__Acremonium_sclerotigenum	SH1291669.09FU_Acremonium	0.188834129591049	0.0777800063822629	0.0858682042579232	0.0418161491358397
107	SH1294810.09FU_Microbotryales_gen_Incertae_sedis	0.095120534417659	0.101344801452315	0.0904033379694019	0.0404721196653203	0.0168314375819425	0	0.00378865373978011	0.00891662951404369	-4.19265629992042	9.20497321081533	17.7881075192435	2.46921809462408e-05	0.000400013331329101	SH1294810.09FU_Microbotryales_gen_Incertae_sedis	Basidiomycota	Microbotryomycetes	Microbotryales	Microbotryales_fam_Incertae_sedis	Microbotryales_gen_Incertae_sedis	s__Microbotryales_sp	SH1294810.09FU_Microbotryales_gen_Incertae_sedis	0.0818351983761741	0.0279370844485311	0.00738418020894158	0.00728132315569531
108	SH1298821.09FU_Plenodomus	0.0922160906186465	0.838077445053492	0.220544406914365	9.1863452024019	0.216151093157578	0.113510374320258	0.126541034908656	0.594171766708548	-3.54119371827593	13.7450785112259	13.3745257794134	0.000255065113002835	0.00330564386451674	SH1298821.09FU_Plenodomus	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	s__Plenodomus_pimpinellae	SH1298821.09FU_Plenodomus	2.5842957862471	4.41339313080582	0.26259356727376	0.225711538419149
109	SH1451597.09FU_Furcasterigmium	0.0108916642462968	0.020268960290463	0.0417246175243394	0.0264307720263317	0.197547925303852	0.180384703377154	0.0962318049904147	0.149150893689458	2.15909402608629	9.6510620173455	9.29278523960425	0.00230058109120495	0.0167502982820316	SH1451597.09FU_Furcasterigmium	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Furcasterigmium	s__Furcasterigmium_furcatum	SH1451597.09FU_Furcasterigmium	0.0248290035218577	0.0129495283725838	0.15582883184022	0.0444967191811091
110	SH1462812.09FU_Coniochaeta	0.00217833284925937	0.0096938505736997	0.0645738128352871	0	0.000885865135891712	0	0	0	-6.31249874559108	6.94711868145629	11.3732225628779	0.000745104921179614	0.00758263302769957	SH1462812.09FU_Coniochaeta	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	s__Coniochaeta_verticillata	SH1462812.09FU_Coniochaeta	0.0191114990645615	0.0305913691044556	0.000221466283972928	0.000442932567945856
111	SH1477560.09FU_Pseudogymnoascus	0.0217833284925937	0.0731445088742796	0.0447049473475065	0.0289086569038002	0.0248042238049679	0.0123189553525861	0.0121236919672963	0.00810602683094881	-2.07369870933535	8.32259603476329	7.17308777937066	0.0074005287031112	0.040298677307698	SH1477560.09FU_Pseudogymnoascus	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	s__Pseudogymnoascus_roseus	SH1477560.09FU_Pseudogymnoascus	0.042135360404545	0.0227839194339427	0.0143382244889498	0.00724244506286417
112	SH1487282.09FU_Trichoderma	0.00145222189950624	0.000881259143063609	0.00198688654877806	0	0.102760355763439	0.00791932844094821	0.00985049972342828	0.00972723219713857	4.06650860237765	7.25097617644208	9.61315686212713	0.00193188258236393	0.0151929763262228	SH1487282.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_parmastoi	SH1487282.09FU_Trichoderma	0.00108009189783698	0.000849880432622061	0.0325643540312384	0.0468056594039476
113	SH1488323.09FU_Trichoderma	0.000726110949753122	0.0123376280028905	0.00198688654877806	0	0.0575812338329613	0.0466360452633617	0.103051381722019	0.13618125075994	4.05304251704038	8.61887830781207	15.3049153232155	9.14781722194765e-05	0.00131743657439175	SH1488323.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_rufobrunneum	SH1488323.09FU_Trichoderma	0.00376265637535543	0.00577528319683008	0.0858624778945705	0.04149690390101
114	SH1500649.09FU_Naviculispora	0.0196049956433343	0.020268960290463	0.0417246175243394	0.0619471219367148	0.425215265228022	0.463720676486634	0.526622869829435	0.480687391075264	3.23045085395165	11.09503863748	27.9042105587906	1.27472073572795e-07	5.16261897969818e-06	SH1500649.09FU_Naviculispora	Ascomycota	Sordariomycetes	Sordariales	Naviculisporaceae	Naviculispora	s__Naviculispora_terrestris	SH1500649.09FU_Naviculispora	0.0358864238487129	0.0201844375912754	0.474061550654839	0.0420297010585429
115	SH1655668.09FU_Mucor	0.0152483299448156	0.0282002925780355	0.00993443274389032	0.0206490406455716	0.00797278622302541	0.00351970152931031	0.00378865373978011	0.00405301341547441	-2.50094629344252	7.2140255261011	7.08019747596176	0.00779404205017359	0.0420878270709374	SH1655668.09FU_Mucor	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	s__Mucor_fragilis	SH1655668.09FU_Mucor	0.0185080239780782	0.00780290746721233	0.00483353872689756	0.00210412669309499
116	SH1748377.09FU_Trichoderma	0.00580888759802498	0.00440629571531805	0.0188754222133916	0.0355163499103832	0	0	0.00378865373978011	0.00243180804928464	-3.67622123963696	6.79827431048614	7.44408293723863	0.0063645340256368	0.0361773513036197	SH1748377.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_tiantangzhaiense	SH1748377.09FU_Trichoderma	0.0161517388592795	0.0144607125116579	0.00155511544726619	0.00187918877277863
117	SH2062555.09FU_Talaromyces	0.280278826604705	0.700601018735569	0.777866083846612	0.893690479140339	1.26235781864569	5.92893722612322	1.86098671697999	7.18031856685446	2.18995346277928	14.3577033029704	15.2631826146563	9.35217321327475e-05	0.00131743657439175	SH2062555.09FU_Talaromyces	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	s__Talaromyces_purpureogenus	SH2062555.09FU_Talaromyces	0.663109102081807	0.267271148178663	4.05815008215084	2.93778611763195
118	SH2088875.09FU_Linnemannia	0.00290444379901249	0.00352503657225444	0	0.00660769300658291	0.0469508522022607	0.00175985076465516	0.00227319224386806	0.178332590280874	3.53821287268349	8.0967404425913	7.44547968045544	0.00635959675475517	0.0361773513036197	SH2088875.09FU_Linnemannia	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	s__Linnemannia_amoeboidea	SH2088875.09FU_Linnemannia	0.00325929334446246	0.00270993917924179	0.0573291213729144	0.0834039310163387
119	SH2142874.09FU_Chaetomium	0.000726110949753122	0.000881259143063609	0	0.000825961625822864	0.039863931115127	0.0536754483219823	0.0537988831048775	0.0599845985490212	5.63339784780439	7.88968957811926	28.9795323830772	7.31470914651204e-08	3.38566537638557e-06	SH2142874.09FU_Chaetomium	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	s__Chaetomium_subspirilliferum	SH2142874.09FU_Chaetomium	0.000608332929659899	0.000410605886742245	0.051830715272752	0.00850424325844737
120	SH2575709.09FU_Pseudogymnoascus	67.7018588440314	26.3707985970354	42.0067554142658	24.8308843571128	7.56085893483576	12.0945743800926	10.7074931993665	3.66716653832124	-3.05690777231997	18.3319095836605	35.9815851843682	1.99191151309886e-09	2.15126443414677e-07	SH2575709.09FU_Pseudogymnoascus	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	s__Pseudogymnoascus_appendiculatus	SH2575709.09FU_Pseudogymnoascus	40.2275743031114	19.8919589342313	8.50752326315403	3.74308384490263
121	SH2616000.09FU_Trichoderma	0.108916642462968	0.285527962352609	0.23643949930459	0.3865500408851	2.34577087984125	1.76689016771378	4.61458025505217	1.18996473878329	2.81903813842649	13.5030644678381	29.1029138815513	6.86336789380625e-08	3.38566537638557e-06	SH2616000.09FU_Trichoderma	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	s__Trichoderma_polysporum	SH2616000.09FU_Trichoderma	0.254358536251317	0.115355339964053	2.47930151034762	1.49968496452775
122	SH2786046.09FU_Verticillium	0.000726110949753122	0.000881259143063609	0.00496721637194516	0.00165192325164573	0.0230324935331845	0.00791932844094821	0.07046895955991	0.0583633931828314	3.74611205624239	7.59738285765055	12.4664393004291	0.000414329141205234	0.00498342023213602	SH2786046.09FU_Verticillium	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	s__Verticillium_nonalfalfae	SH2786046.09FU_Verticillium	0.00205662742910191	0.00198217710065601	0.0399460436792185	0.0293406761118057
123	SH3170534.09FU_Clonostachys	0.132878303804821	0.221196044908966	0.291078879395986	0.341948113090666	1.46610679990078	1.56890695669007	1.00778189478151	1.86681797916751	2.08974730121697	12.8880005762465	19.3862448362956	1.06773344085566e-05	0.000223190732153055	SH3170534.09FU_Clonostachys	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	s__Clonostachys_krabiensis	SH3170534.09FU_Clonostachys	0.24677533530011	0.090641225962912	1.47740340763497	0.356224922716265
124	SH3177798.09FU_Plectosphaerella	0.0196049956433343	0.0193877011473994	0.0437115040731174	0.0239528871488631	0.217922823429361	0.0888724636150854	0.345525221067946	0.190491630527297	2.38799887825261	10.0236441646183	11.3957110597532	0.000736138661113389	0.00758263302769957	SH3177798.09FU_Plectosphaerella	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	s__Plectosphaerella_slobbergiarum	SH3177798.09FU_Plectosphaerella	0.0266642720031786	0.0115577044320862	0.210703034659922	0.105641431575303
125	SH3916676.09FU_Myxotrichum	0	0.0096938505736997	0.0228491953109477	0.00412980812911432	0	0	0	0	-6.60855683534464	6.01457779870019	10.3773897104128	0.00127567922738094	0.0112950986694561	SH3916676.09FU_Myxotrichum	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Myxotrichum	s__Myxotrichum_cancellatum	SH3916676.09FU_Myxotrichum	0.00916821350344044	0.0099479851411845	0	0
126	SH4242806.09FU_Talaromyces	0.0232355503920999	0.169201755468213	0.0149016491158355	0.030560580155446	0	0	0	0.00405301341547441	-6.13344108472356	8.4684948894034	22.3665917253343	2.25258526266936e-06	6.3464141313467e-05	SH4242806.09FU_Talaromyces	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	s__Talaromyces_minioluteus	SH4242806.09FU_Talaromyces	0.0594748837828986	0.0734304338754273	0.0010132533538686	0.0020265067077372
127	SH4321377.09FU_Alternaria	0	0	0.0029803298231671	0	0	0.00175985076465516	0.150788418843248	0.00162120536618976	5.10831887203548	7.49179530425972	7.30807411424093	0.00686454584163078	0.0380190231228782	SH4321377.09FU_Alternaria	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	s__Alternaria_rosae	SH4321377.09FU_Alternaria	0.000745082455791774	0.00149016491158355	0.0385423687435233	0.0748349648345237
